Closest approaches at Tevis Pl; PA (lat: 37.450204, long: -122.143786, elevation: 26), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
Tevis Pl; PA	52.6	42.2	49.8	46.2	57.6	8.5	6.1	4.6	3.6	2.9	2.5	0.7	0.7	0.5	0.3	0.2	0.2	9.3	6.4	5.0	4.3	3.4	3.0	10.7	8.2	6.2	4.7	3.9	3.4	13.3	9.0	6.7	5.0	4.0	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: a027ca (4)	Flight ID: SKW5700	07/04/18 18:49:29	0.99	1.30	1530755369.6	37.445059	-122.126908	0.30	90.01	4476	212	-1441	25	18:49:35	2.861701e+06
ICAO: ~2b0b8b (0)	Flight ID: Other	07/04/18 09:18:04	3.45	3.49	1530721084.9	37.443827	-122.081392	-0.94	86.14	2675	97	633	207	09:18:21	5.689363e+04
ICAO: ~2b0876 (0)	Flight ID: Other	07/04/18 09:16:20	2.71	2.71	1530720980.8	37.477815	-122.108736	0.43	90.00	827	86	0	150	09:16:33	3.073550e+05
ICAO: 780d9c (0)	Flight ID: CES589	07/04/18 09:27:16	1.05	1.36	1530721636.4	37.452482	-122.162706	0.07	90.02	4632	201	-1613	6	09:27:22	2.584856e+06
ICAO: a1c66a (1)	Flight ID: UAL724	07/04/18 21:23:04	2.21	2.39	1530764584.3	37.42557	-122.118195	0.20	90.01	4905	255	-1446	52	21:23:15	2.029912e+05
ICAO: a1c66a (1)	Flight ID: UAL724	07/04/18 21:25:04	4.33	4.39	1530764704.9	37.505335	-122.106238	0.27	90.00	3900	194	0	299	21:25:25	4.846584e+03
ICAO: a12378 (2)	Flight ID: Other	07/04/18 14:39:00	1.54	1.68	1530740340.0	37.439255	-122.1683	-0.29	83.75	3597	231	-1235	332	14:39:07	1.060000e+06
ICAO: a12378 (5)	Flight ID: Other	07/04/18 21:38:36	2.38	2.49	1530765516.9	37.456303	-122.186598	-0.00	89.98	3825	206	128	96	21:38:48	2.033252e+05
ICAO: a56e0d (1)	Flight ID: Other	07/04/18 22:02:58	0.58	0.94	1530766978.2	37.445317	-122.135189	-0.09	82.51	3900	213	279	81	22:03:02	7.387447e+06
ICAO: aa7e2e (0)	Flight ID: UAL294	07/04/18 09:28:49	1.18	1.51	1530721729.1	37.454804	-122.122967	0.36	90.01	4994	230	-1134	348	09:28:56	1.584729e+06
ICAO: aa7e2e (2)	Flight ID: UAL1288	07/04/18 22:15:54	1.29	1.78	1530767754.1	37.433167	-122.134293	-0.04	89.12	6550	232	-1132	71	22:16:02	8.392623e+05
ICAO: a94bff (2)	Flight ID: UAL816	07/04/18 16:12:42	1.79	1.97	1530745962.3	37.470062	-122.164813	-0.71	76.12	4300	238	-960	56	16:12:51	5.450767e+05
ICAO: a3a082 (0)	Flight ID: Other	07/04/18 09:22:14	4.46	4.53	1530721334.1	37.50779	-122.106887	-0.18	88.64	4125	236	-1420	299	09:22:35	3.048866e+03
ICAO: aa4c87 (0)	Flight ID: Other	07/04/18 09:23:41	4.34	4.41	1530721421.6	37.495407	-122.088676	0.00	90.00	3875	229	-1152	295	09:24:02	3.995201e+03
ICAO: a0b6e6 (0)	Flight ID: N145SU	07/04/18 09:22:03	1.97	1.97	1530721323.5	37.435587	-122.174716	-14.29	39.61	250	234	-595	343	09:22:12	5.453196e+05
ICAO: a0b6e6 (0)	Flight ID: N145SU	07/04/18 09:23:09	1.66	1.67	1530721389.2	37.429582	-122.159371	-0.89	80.09	875	57	455	109	09:23:17	4.409087e+06
ICAO: a0b6e6 (1)	Flight ID: N145SU	07/04/18 10:12:47	1.47	1.47	1530724367.5	37.436006	-122.163789	-0.26	87.76	425	126	-930	324	10:12:54	3.178177e+06
ICAO: a0b6e6 (1)	Flight ID: N145SU	07/04/18 10:23:14	0.84	0.88	1530724994.7	37.438292	-122.141075	0.08	90.01	1390	87	647	75	10:23:18	2.142574e+07
ICAO: a0b6e6 (1)	Flight ID: N145SU	07/04/18 10:24:45	2.15	2.15	1530725085.1	37.452486	-122.104678	0.00	90.00	100	62	-896	33	10:24:55	1.398466e+06
ICAO: a0b6e6 (2)	Flight ID: Other	07/04/18 10:41:56	1.94	1.94	1530726116.5	37.436286	-122.174477	0.00	90.00	25	28	-384	338	10:42:05	4.925766e+06
ICAO: a0b6e6 (3)	Flight ID: N145SU	07/04/18 18:34:15	2.00	2.01	1530754455.6	37.436192	-122.175791	0.00	90.00	450	15	512	8	18:34:25	7.919498e+06
ICAO: a0b6e6 (3)	Flight ID: N145SU	07/04/18 18:53:43	1.51	1.51	1530755623.0	37.435215	-122.163729	0.00	90.00	275	109	-1024	48	18:53:50	3.389994e+06
ICAO: a0b6e6 (4)	Flight ID: N145SU	07/04/18 19:15:18	1.25	1.27	1530756918.1	37.457518	-122.164571	0.02	90.00	1175	79	381	25	19:15:24	8.366496e+06
ICAO: a0b6e6 (5)	Flight ID: Other	07/04/18 22:04:53	1.59	1.61	1530767093.7	37.462037	-122.168644	0.15	90.02	1292	126	-9	213	22:05:01	2.322541e+06
ICAO: a0b6e6 (5)	Flight ID: Other	07/04/18 22:05:14	1.62	1.62	1530767114.0	37.44932	-122.173223	-0.93	76.53	850	128	-590	207	22:05:21	2.197530e+06
ICAO: a0b6e6 (5)	Flight ID: Other	07/04/18 22:05:43	1.97	1.97	1530767143.2	37.43529	-122.174429	-0.07	89.85	365	123	-921	169	22:05:52	1.043352e+06
ICAO: a0b6e6 (5)	Flight ID: Other	07/04/18 22:07:10	1.95	1.95	1530767230.4	37.435401	-122.173999	0.00	90.00	100	29	-1088	291	22:07:19	4.664738e+06
ICAO: a0b6e6 (6)	Flight ID: N145SU	07/04/18 22:27:10	1.96	1.96	1530768430.9	37.43568	-122.174477	0.00	90.00	525	23	640	28	22:27:20	5.693927e+06
ICAO: a0b6e6 (6)	Flight ID: N145SU	07/04/18 22:28:50	0.07	0.18	1530768530.9	37.451133	-122.144156	0.12	90.10	920	102	-309	53	22:28:51	2.845455e+08
ICAO: a0b6e6 (7)	Flight ID: N145SU	07/04/18 23:02:59	0.65	0.69	1530770579.4	37.458398	-122.149519	-0.07	87.65	1300	82	141	256	23:03:02	3.916794e+07
ICAO: a11316 (0)	Flight ID: N16894	07/04/18 09:22:35	1.59	1.59	1530721355.1	37.463798	-122.120381	0.00	90.00	125	95	576	278	09:22:42	3.197675e+06
ICAO: a11316 (1)	Flight ID: Other	07/04/18 10:21:17	1.98	1.98	1530724877.7	37.453091	-122.107902	0.00	90.00	25	73	-512	322	10:21:26	1.731572e+06
ICAO: a11316 (2)	Flight ID: Other	07/04/18 13:41:14	1.78	1.78	1530736874.8	37.468313	-122.120799	0.00	90.00	375	62	896	346	13:41:23	3.192559e+06
ICAO: a11316 (3)	Flight ID: Other	07/04/18 15:19:26	1.85	1.85	1530742766.8	37.447691	-122.110171	0.00	90.00	25	71	-640	257	15:19:35	2.357153e+06
ICAO: a24082 (0)	Flight ID: SKW4681	07/04/18 09:30:56	1.65	1.88	1530721856.4	37.455558	-122.173104	-0.21	85.51	4800	234	-983	6	09:31:05	6.684465e+05
ICAO: a22267 (0)	Flight ID: Other	07/04/18 09:23:42	1.76	1.76	1530721422.1	37.468779	-122.121814	0.00	90.00	500	78	832	329	09:23:50	2.623424e+06
ICAO: a22267 (1)	Flight ID: Other	07/04/18 12:51:28	3.22	3.22	1530733888.9	37.486608	-122.107186	0.00	90.00	1000	124	-640	185	12:51:44	7.542288e+04
ICAO: a46f54 (0)	Flight ID: N385R	07/04/18 09:26:18	4.14	4.15	1530721579.0	37.51	-122.148031	0.31	90.00	1598	161	375	87	09:26:38	9.381938e+03
ICAO: 0d0641 (0)	Flight ID: AIJ820	07/04/18 09:34:05	0.71	1.03	1530722045.8	37.459351	-122.149736	-0.16	84.59	3950	205	10	55	09:34:10	5.947476e+06
ICAO: acd299 (1)	Flight ID: ASA1961	07/04/18 12:54:07	0.06	0.85	1530734047.3	37.450775	-122.144645	0.34	90.02	4508	265	-1685	346	12:54:11	7.525919e+06
ICAO: acd299 (3)	Flight ID: ASA1967	07/04/18 18:27:55	0.36	1.01	1530754075.6	37.45486	-122.146653	-0.49	69.81	5000	252	-700	342	18:28:00	5.121803e+06
ICAO: a068fe (0)	Flight ID: Other	07/04/18 09:32:41	3.50	3.51	1530721961.7	37.495081	-122.113992	0.00	90.00	800	149	-640	181	09:32:58	3.555544e+04
ICAO: a068fe (1)	Flight ID: N12522	07/04/18 15:26:48	1.73	1.73	1530743208.4	37.467289	-122.12068	0.00	90.00	325	88	704	325	15:26:56	2.489090e+06
ICAO: a65fcb (0)	Flight ID: N51HF	07/04/18 09:32:05	3.30	3.31	1530721925.9	37.474777	-122.195376	0.00	90.00	1325	77	384	204	09:32:21	1.022879e+05
ICAO: a65fcb (0)	Flight ID: N51HF	07/04/18 09:35:45	4.46	4.48	1530722145.7	37.48288	-122.213901	0.00	90.00	2450	119	64	28	09:36:06	6.645771e+03
ICAO: a65fcb (0)	Flight ID: N51HF	07/04/18 09:38:25	4.46	4.49	1530722305.6	37.479765	-122.216213	-0.97	84.98	2425	124	-253	61	09:38:46	6.292462e+03
ICAO: a65fcb (0)	Flight ID: N51HF	07/04/18 09:40:56	4.66	4.68	1530722456.9	37.481781	-122.21881	-0.73	86.68	2450	113	18	60	09:41:18	4.814776e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:26:37	4.09	4.10	1530725197.6	37.485443	-122.203791	0.00	90.00	1125	83	512	218	10:26:56	2.001057e+04
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:29:06	4.64	4.65	1530725346.9	37.485764	-122.215537	0.00	90.00	1775	107	640	39	10:29:28	5.353784e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:31:22	4.59	4.61	1530725482.7	37.483542	-122.216208	0.47	90.00	2437	106	135	33	10:31:44	5.804128e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:33:37	4.55	4.57	1530725617.8	37.481094	-122.217057	0.00	90.00	2425	109	-64	31	10:33:59	6.103773e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:36:08	4.58	4.60	1530725768.1	37.483475	-122.216063	0.00	90.00	2425	110	0	24	10:36:29	5.688295e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:38:37	4.63	4.66	1530725917.3	37.483583	-122.217109	0.00	90.00	2425	110	-320	22	10:38:59	5.137604e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:40:58	4.65	4.67	1530726058.5	37.482605	-122.218124	0.00	90.00	2425	107	0	28	10:41:20	5.128099e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:43:18	4.60	4.62	1530726198.3	37.482977	-122.21681	0.00	90.00	2425	112	64	21	10:43:39	5.393463e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:45:51	4.60	4.63	1530726351.0	37.480465	-122.21863	0.18	90.00	2425	104	-41	38	10:46:12	5.749717e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:48:09	4.65	4.67	1530726489.5	37.482971	-122.217933	0.00	90.00	2425	107	64	30	10:48:31	5.098284e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:50:18	4.65	4.67	1530726618.9	37.481918	-122.218576	0.00	90.00	2425	110	-64	34	10:50:40	4.995809e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:52:39	4.60	4.62	1530726759.1	37.48051	-122.218482	0.00	90.00	2425	107	64	37	10:53:00	5.644959e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:54:58	4.70	4.72	1530726898.5	37.481827	-122.219745	0.00	90.00	2425	108	-64	33	10:55:20	4.593753e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:57:18	4.70	4.72	1530727038.3	37.481644	-122.219803	0.00	90.00	2425	104	0	29	10:57:40	4.798056e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 10:59:49	4.64	4.66	1530727189.8	37.48288	-122.217641	0.00	90.00	2450	100	-64	22	11:00:11	5.630158e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:02:29	4.70	4.72	1530727349.3	37.484344	-122.217992	-5.75	64.17	2450	84	800	167	11:02:51	5.902740e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:04:59	4.51	4.54	1530727499.0	37.481395	-122.216153	0.00	90.00	2425	105	-128	34	11:05:20	6.759284e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:07:29	4.65	4.67	1530727649.2	37.481441	-122.21896	0.00	90.00	2425	107	-128	33	11:07:51	5.104489e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:09:59	4.43	4.45	1530727799.8	37.479998	-122.215317	0.00	90.00	2425	105	-64	31	11:10:20	7.965465e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:12:29	4.53	4.55	1530727949.3	37.479996	-122.217349	0.00	90.00	2450	101	192	35	11:12:50	6.847880e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:15:19	4.62	4.64	1530728119.1	37.482791	-122.217407	-5.55	64.00	2425	94	64	126	11:15:40	6.165234e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:17:49	4.62	4.65	1530728269.9	37.482971	-122.217349	0.00	90.00	2450	104	-64	24	11:18:11	5.527296e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:20:09	4.58	4.60	1530728409.7	37.481049	-122.217758	0.00	90.00	2450	102	128	40	11:20:31	6.124435e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:22:50	4.57	4.59	1530728570.0	37.481581	-122.217109	0.00	90.00	2450	102	0	29	11:23:11	6.292127e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:25:28	4.61	4.63	1530728728.5	37.482422	-122.217407	0.00	90.00	2425	104	0	24	11:25:50	5.699716e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:28:09	4.55	4.57	1530728889.3	37.482742	-122.215946	0.00	90.00	2425	105	0	26	11:28:30	6.319399e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:30:49	4.45	4.48	1530729049.7	37.484188	-122.21281	-6.31	62.47	2425	101	-404	156	11:31:10	7.930364e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:33:29	4.55	4.58	1530729209.8	37.481598	-122.216823	0.00	90.00	2425	107	0	26	11:33:51	6.157179e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:36:00	4.65	4.68	1530729360.6	37.481767	-122.218781	0.00	90.00	2425	105	-64	28	11:36:22	5.183850e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:38:18	4.69	4.71	1530729498.7	37.481003	-122.220037	0.00	90.00	2400	99	128	29	11:38:40	5.130474e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:40:41	4.68	4.70	1530729641.8	37.479765	-122.220572	-0.45	88.35	2425	103	-29	49	11:41:03	5.056221e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:43:11	4.64	4.67	1530729791.1	37.483629	-122.217288	-5.65	64.58	2425	83	425	191	11:43:33	6.646181e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:45:20	4.64	4.66	1530729920.8	37.479584	-122.219803	-0.95	86.01	2425	100	4	67	11:45:42	5.627330e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:47:30	4.72	4.74	1530730050.3	37.483489	-122.21896	0.00	90.00	2425	103	0	26	11:47:52	4.665763e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:50:00	4.51	4.53	1530730200.7	37.48321	-122.21472	-5.18	66.88	2425	83	64	178	11:50:21	8.633714e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:52:21	4.52	4.55	1530730341.0	37.482742	-122.215362	0.00	90.00	2425	103	0	31	11:52:42	6.793527e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:54:41	4.74	4.77	1530730481.4	37.484756	-122.218576	0.00	90.00	2425	106	0	18	11:55:03	4.323112e+03
ICAO: a65fcb (1)	Flight ID: N51HF	07/04/18 11:57:01	4.43	4.44	1530730621.4	37.475555	-122.217933	0.00	90.00	1700	121	-896	30	11:57:22	7.108131e+03
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 20:43:11	4.07	4.11	1530762191.3	37.443222	-122.217527	-13.67	30.56	2925	-10	-1750	-287	20:43:30	1.000000e+00
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 20:50:13	0.65	0.85	1530762613.4	37.457925	-122.150459	0.23	90.00	2925	103	38	60	20:50:17	1.959633e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 20:52:31	0.76	0.94	1530762751.8	37.45998	-122.150344	0.11	90.00	2925	93	57	78	20:52:36	1.669355e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 20:55:11	0.12	0.56	1530762911.0	37.449832	-122.141578	-0.41	78.96	2925	88	26	147	20:55:13	5.607554e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 20:57:21	0.49	0.74	1530763041.2	37.456055	-122.138574	-0.63	75.10	2925	87	80	154	20:57:24	3.177882e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 20:59:31	0.80	0.97	1530763171.1	37.461685	-122.142724	-0.12	87.81	2925	94	8	109	20:59:35	1.533078e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:02:11	0.69	0.88	1530763331.4	37.459887	-122.146832	-0.01	89.82	2925	95	65	88	21:02:15	1.926761e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:04:40	0.93	1.08	1530763480.9	37.463104	-122.148392	-0.20	86.34	2925	95	-77	85	21:04:45	1.133007e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:07:21	1.15	1.28	1530763641.7	37.466824	-122.146056	-1.93	62.63	2925	88	252	123	21:07:27	7.253595e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:09:20	0.91	1.06	1530763760.8	37.463053	-122.147429	-0.93	73.61	2925	86	60	115	21:09:25	1.298756e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:11:29	1.22	1.34	1530763889.7	37.467848	-122.144862	-1.23	68.69	2925	98	-79	85	21:11:35	5.665290e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:13:31	1.11	1.24	1530764011.7	37.465668	-122.149035	-0.60	80.84	2925	91	-243	119	21:13:37	7.877630e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:15:12	1.06	1.19	1530764112.0	37.465474	-122.145877	-1.35	67.86	2925	89	-87	140	21:15:17	8.923945e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:16:51	1.11	1.24	1530764211.7	37.465334	-122.150534	-0.10	88.42	2925	98	77	98	21:16:57	7.268292e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:18:41	1.17	1.29	1530764321.6	37.466583	-122.149152	-0.75	77.81	2925	95	112	116	21:18:47	6.543502e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:20:22	1.16	1.28	1530764422.6	37.4664	-122.138224	-1.86	60.46	2925	101	-175	147	21:20:28	6.287705e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:22:20	1.17	1.30	1530764540.6	37.467041	-122.14097	-0.34	84.00	2925	103	22	125	21:22:26	5.984724e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:24:11	1.41	1.51	1530764651.9	37.469617	-122.135846	-1.93	62.39	2925	92	-311	176	21:24:19	3.975012e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:26:04	1.37	1.47	1530764764.7	37.469067	-122.136231	0.29	90.00	2925	95	18	114	21:26:11	4.189246e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:27:42	1.26	1.38	1530764862.4	37.467801	-122.137518	0.00	90.00	2925	101	0	96	21:27:48	4.986743e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:29:12	1.33	1.44	1530764952.1	37.468546	-122.136264	0.00	90.00	2925	100	64	102	21:29:18	4.319140e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:30:41	1.32	1.43	1530765041.6	37.467708	-122.134353	-2.22	54.14	2925	95	-206	181	21:30:48	4.740575e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:32:56	0.34	0.65	1530765176.3	37.454636	-122.140984	0.42	90.00	2925	101	-27	119	21:32:59	3.680001e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:34:44	0.53	0.76	1530765284.3	37.456754	-122.138708	0.24	90.00	2925	93	49	133	21:34:47	2.780126e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:36:42	0.68	0.87	1530765402.0	37.456489	-122.134234	-1.20	63.71	2925	85	-77	172	21:36:46	2.189599e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:38:41	0.56	0.79	1530765521.7	37.456329	-122.137055	-0.69	71.64	2925	90	-108	146	21:38:45	2.683642e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:40:23	0.62	0.83	1530765623.0	37.456908	-122.136144	-0.66	74.82	2925	91	64	153	21:40:26	2.316903e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:42:04	1.00	1.14	1530765724.3	37.463815	-122.13776	0.08	90.00	2925	88	44	135	21:42:09	1.038478e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:44:28	1.19	1.31	1530765868.2	37.466619	-122.150081	0.46	90.00	2925	109	-6	75	21:44:34	5.484212e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:45:53	1.12	1.25	1530765953.4	37.4658	-122.149519	-0.59	81.06	2925	104	-38	107	21:45:59	6.660017e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:47:23	1.15	1.28	1530766043.3	37.466446	-122.148626	0.00	90.00	2925	107	-64	77	21:47:29	6.022016e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:48:33	1.33	1.44	1530766113.7	37.468453	-122.151489	-0.15	87.95	2925	100	55	109	21:48:40	4.355653e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:50:13	0.89	1.05	1530766213.5	37.46283	-122.147165	-0.86	73.56	2925	104	-358	127	21:50:18	1.112437e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:51:56	1.09	1.22	1530766316.5	37.465478	-122.149003	0.30	90.00	2925	106	-45	81	21:52:02	6.966973e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:53:27	1.22	1.34	1530766407.1	37.467301	-122.149455	0.32	90.00	2925	103	44	83	21:53:33	5.390304e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:55:03	1.17	1.30	1530766503.9	37.466405	-122.150235	-0.43	83.57	2925	102	-247	105	21:55:09	6.013174e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:56:33	1.25	1.37	1530766593.9	37.467894	-122.148802	-0.80	79.89	2925	99	115	116	21:56:40	5.219871e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 21:58:15	1.14	1.27	1530766696.0	37.466023	-122.149711	0.21	90.00	2925	107	-75	85	21:58:21	6.195965e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:00:14	1.10	1.23	1530766814.4	37.4658	-122.147429	-2.37	52.53	2925	111	455	144	22:00:20	6.623092e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:01:33	1.08	1.21	1530766893.8	37.465759	-122.145938	-1.54	61.78	2925	109	-163	149	22:01:39	6.919836e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:03:13	1.07	1.20	1530766993.5	37.465027	-122.14921	-0.85	74.72	2925	107	-246	117	22:03:19	7.344376e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:04:33	1.12	1.25	1530767073.7	37.465684	-122.149788	0.01	90.00	2925	105	1	96	22:04:39	6.620140e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:06:03	0.70	0.89	1530767163.7	37.460266	-122.14547	-0.55	77.18	2925	105	99	123	22:06:07	1.701806e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:07:19	0.74	0.92	1530767239.1	37.460861	-122.144894	0.49	90.00	2925	105	0	91	22:07:23	1.562913e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:08:33	0.68	0.88	1530767313.6	37.460083	-122.14325	-1.21	58.69	2925	103	155	158	22:08:37	1.794690e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:09:54	0.54	0.77	1530767394.1	37.457839	-122.146175	-0.11	87.25	2925	107	-64	97	22:09:57	2.338760e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:11:14	0.66	0.86	1530767474.2	37.459763	-122.1436	-0.75	72.73	2925	99	-112	135	22:11:18	1.964996e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:12:34	0.60	0.81	1530767554.0	37.458724	-122.141936	-0.85	69.11	2925	95	119	142	22:12:37	2.359641e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:14:14	0.65	0.85	1530767654.4	37.459305	-122.141146	-1.54	53.47	2925	103	-99	136	22:14:18	1.959748e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:15:45	0.57	0.79	1530767745.2	37.458386	-122.143567	0.12	90.00	2925	99	64	112	22:15:48	2.419856e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:17:27	0.76	0.94	1530767847.1	37.461226	-122.144658	0.26	90.00	2925	103	17	97	22:17:31	1.510008e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:18:54	0.76	0.94	1530767934.8	37.461191	-122.1451	-0.01	89.76	2925	101	193	104	22:18:59	1.539899e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:20:24	0.65	0.85	1530768024.1	37.459608	-122.143906	-0.34	82.58	2925	98	86	130	22:20:28	2.045936e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:21:53	1.02	1.15	1530768113.3	37.464636	-122.140264	-1.35	65.39	2925	95	-64	154	22:21:58	9.247682e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:23:24	1.04	1.17	1530768204.5	37.465105	-122.146205	0.05	90.00	2925	97	-195	113	22:23:29	8.568581e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:25:04	0.99	1.13	1530768304.1	37.463242	-122.151197	-0.37	83.12	2925	110	24	104	22:25:09	8.470337e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:26:14	1.05	1.19	1530768374.8	37.463844	-122.152325	-0.53	80.84	2925	108	0	127	22:26:20	7.487018e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:27:15	0.99	1.13	1530768435.0	37.463844	-122.149399	0.00	90.00	2925	108	0	83	22:27:20	8.586550e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:28:24	0.90	1.06	1530768504.4	37.462588	-122.149101	-0.64	77.58	2925	107	314	113	22:28:29	1.058906e+07
